ability_id,attack_type,damage_type,en
4292871351959552,Melee,Energy,Sweeping Slash
4298351730229248,Ranged,Energy,Full Auto
4287004426633216,Melee,Energy,Rupture
4332982051536896,Tech,Kinetic,Mortar Volley
4254126451982336,Force,Energy,Volt Rush
4287013016567808,Melee,Energy,Strike
4250114952527872,Melee,Energy,Envenomed Bite
4282430286462976,Tech,Kinetic,Death From Above
4267651303997440,Force,Kinetic,Missile Barrage
4321785071796224,Tech,Elemental,Decelerate Beam
4240777693626368,Tech,Kinetic,Self Destruct Sequence
4274364337881088,Force,Kinetic,Disturbance
4258507318624256,Melee,Energy,Severing Slash
4281944955158528,Melee,Energy,Leap
4293665920909312,Melee,Energy,Sundering Strike
4300662422634496,Force,Energy,Volt Rush
4271297731231744,Melee,Energy,Sweeping Slash
4285681576706048,Ranged,Energy,Charged Bolt
4288958636752896,Force,Kinetic,Saber Blast
4308741256118272,Tech,Kinetic,Rocket Salvo
4292794042548224,Tech,Kinetic,Thermal Grenade
4332389346050048,Melee,Energy,Basic Attack
4233158421643264,Tech,Kinetic,Cryo Grenade
4285720231411712,Force,Internal,Darkside
4298746867220480,Melee,Energy,Rampage
4274896913825792,Melee,Energy,Cyclone Strike
4274085165006848,Melee,Energy,Charge Ram
4284921367494656,Melee,Energy,[armsmaster_flurry]
4282194063261696,Melee,Energy,[assassin_flurry]
4274450237227008,Melee,Energy,Maul
4282219833065472,Ranged,Energy,Ranged Attack
4284925662461952,Ranged,Energy,Ranged Attack
4308556572524544,Tech,Kinetic,Rocket Salvo
4236169193717760,Tech,Elemental,SYSTEM OVERLOAD
4282924207702016,Tech,Kinetic,[artillery_strike_damage]
4250063412920320,Tech,God,[passive]
4333222569705472,Tech,God,[passive]
4282202653196288,Melee,Energy,[juggernaut_flurry]
4331912604680192,Force,God,[radioactive]
4250711952982016,Tech,God,Nocturnal Hunter
4284856942985216,Ranged,Energy,Ranged Attack
4245759855689728,Tech,Kinetic,Shock and Awe
4287021606502400,Melee,Energy,Vengeful Strikes
4278435966877696,Force,Energy,Force Lightning
4250583103963136,Tech,God,[passive]
4267273346875392,Tech,Elemental,Multi-Target Laser Array
4323357029826560,Melee,Energy,Cleaving Cut
4333063655915520,Tech,Kinetic,Last Ditch Leap Attack
4250067707887616,Melee,Energy,The Horns
4270069370585088,Tech,Kinetic,Explosive Shot
4312044085968896,Ranged,Energy,Kolto Counter
4289276464332800,Melee,Energy,Force Leap
4281863350779904,Force,Internal,Nom
4300692487405568,Ranged,Energy,Ranged Attack
4295590066257920,Melee,Energy,Sundering Strike
4298540708790272,Melee,Energy,Rampage
4276151044276224,Tech,Kinetic,Orbital Bombardment
4282460351234048,Tech,Elemental,Flamethrower
4292858467057664,Force,Elemental,Master Strike
4303557230592000,Force,Elemental,[sorcerer_lightning_storm_damage]
4285466828341248,Ranged,Energy,Unload
4303436971507712,Melee,Energy,[marauder_flurry]
4277804606685184,Force,Internal,Affliction
4269910456795136,Ranged,Energy,Ranged Attack
4282782473781248,Tech,Elemental,Neutron Net
4305236562804736,Ranged,Energy,Hammer Shot
4334150282641408,Tech,God,[passive]
4258687707250688,Tech,Elemental,High Voltage Line
4305683239403520,Force,Internal,Bloody Focus
4333239749574656,Melee,Energy,Envenomed Bite
4286218447618048,Force,Kinetic,Shockwave Strike
4331590482132992,Force,Kinetic,Force Barrage
4250119247495168,Tech,God,[passive]
4274201129123840,Force,Internal,Stinking Cloud
4276159634210816,Tech,Elemental,Incinerate
4286952887025664,Force,Kinetic,Force Pull
4308822860496896,Force,Elemental,Armor Piercing Rounds
4242366831525888,Melee,Energy,Flurry
4239089771479040,Melee,Energy,Maul
4250089182724096,Force,Elemental,Acidic Jet
4289096075706368,Melee,Energy,Force Charge
4334163167543296,Ranged,Energy,Containment Taser
4250561629126656,Melee,Energy,Devour
4239154195988480,Force,Internal,Hugo's Halitosis
4251463572258816,Melee,Energy,Shadow Strike
4250845096968192,God,God,Turret Shot
4237706792009728,Ranged,Energy,Heavy Blaster
4284878417821696,Ranged,Energy,Ranged Attack
4300718257209344,Tech,Elemental,Fire Bomb
4282241307901952,Ranged,Energy,Ranged Attack
4271619853778944,Force,Kinetic,Deliberate Charge
4285715936444416,Force,Kinetic,Vicious Lunge
4295560001486848,Melee,Energy,Trishin's Retort
4281717321891840,Melee,Energy,Pulverize
4269712888299520,Force,Kinetic,Explosive Shot
4239639527292928,Tech,Kinetic,Rapid Bolts
4276056554995712,Tech,Kinetic,Mortar Volley
4298510644019200,Ranged,Energy,Ranged Attack
4334158872576000,Tech,God,[passive]
4306327484497920,Ranged,Energy,Ranged Attack
4269773017841664,Tech,Kinetic,Powershot Volley
4310631041728512,God,God,Laser Defense Grid
4279114571710464,Tech,Kinetic,Artillery
4251807169642496,Force,Energy,Volt Rush
4267410785828864,Ranged,Energy,Ranged Attack
4265293366951936,Tech,Elemental,Caustic Plume
4236955172732928,Melee,Energy,Flurry
4279303550271488,Force,Internal,Headshot
4308818565529600,Force,Internal,Fusion Round
4276120979505152,Tech,Elemental,Orbital Strike
4293734640386048,Melee,Energy,Strike
4289121845510144,Melee,Energy,Strike
4277808901652480,Force,Internal,Shadow Strike
4279007197528064,Tech,Elemental,Fusion Round
4268557542096896,God,God,[mine_trap]
4278345772564480,Force,Energy,Chain Lightning
4277796016750592,Force,Energy,Chain Lightning
4274368632848384,Force,Kinetic,Forcequake
4242749083615232,Tech,Kinetic,Self Destruct Sequence
4296268671090688,Ranged,Energy,Ranged Attack
4297037470236672,Melee,Energy,Envenomed Bite
4321737827155968,Ranged,Energy,[utl_aoe_01]
4285140410826752,Ranged,Energy,Full Auto
4269777312808960,Tech,Kinetic,Penetrating Shot
4318739939983360,Tech,Kinetic,[exhaustion_artillery]
4282464646201344,Tech,Elemental,Flamethrower
4297810564349952,Melee,Energy,Melee Attack
4268991333793792,Melee,Energy,Melee Attack
4321780776828928,Tech,Elemental,Incinerate
4250630348603392,Melee,Energy,Bite
4234047479873536,Tech,Kinetic,Mortar Volley
4250716247949312,Force,Kinetic,Photosensitivity
4284934252396544,Tech,Kinetic,Grav Round
4250557334159360,Melee,Energy,Maul
4258554563264512,Force,Elemental,Power Surge
4304162820980736,Tech,Elemental,Heat Beam
4308758435987456,God,God,[dispel_doubt_effect_story]
4279290665369600,Tech,Elemental,Plasma Probe
4277813196619776,Force,Energy,Dark Ritual
4289293644201984,Force,Energy,Storm Leap
4237199985868800,Tech,Kinetic,Artillery Strike
4268119455432704,Force,Internal,Bloody Focus
4285694461607936,Tech,Elemental,Heat Beam
4245321769025536,Tech,Kinetic,Shiv
4306258765021184,Force,Internal,Force Rend
4267402195894272,Ranged,Energy,Ranged Attack
4250093477691392,Melee,Energy,Eviscerate
4282352977051648,Tech,Energy,Pulse Round
4333050771013632,Tech,Kinetic,Zone Defense
4239115541282816,Melee,Energy,Ram
4281949250125824,Melee,Energy,Melee Attack
4302517848506368,Force,Elemental,Vengeful Slam
4335670701064192,Melee,Energy,Devour
4358296588779520,Force,Internal,Thermal Grenade
4355925766832128,Melee,Energy,Hilt Strike
4335674996031488,Melee,Energy,Maul
4351261432348672,Melee,Energy,Rampage
4337715105497088,Force,Energy,Breath of Ossus
4366474206511104,Tech,Elemental,Heat Beam
4365387579785216,Tech,Kinetic,Rocket Volley
4365383284817920,Tech,Kinetic,Rocket Volley
4340579848683520,God,God,[registration_aoe]
4351197007839232,Ranged,Energy,Ranged Attack
4336044363218944,Tech,Kinetic,Penetrating Shot
4352730311163904,Tech,Internal,Contagion
4365683932528640,Tech,Energy,[deal_damage]
4365391874752512,Tech,Kinetic,Rocket Volley
4337337148375040,Tech,Kinetic,Self Destruct Sequence
4335125240217600,Tech,Kinetic,Scatterblast
4361857116667904,Tech,Kinetic,Explosive Shot
4343990052716544,Melee,Energy,Force Wave
4362230778822656,Ranged,Energy,[magic_murder_machine]
4351205597773824,Ranged,Energy,Precision Bombardment
4432844336136192,Force,Elemental,Songbirds Volley
4437019044347904,Ranged,Energy,Snipe
4433939552796672,Melee,Energy,Melee Attack
4422192817242112,Melee,Energy,Vicious Lunge
4374883752476672,God,God,[taunt]
4433965322600448,Melee,Energy,Devour Force
4390173836050432,Force,Internal,[exact_damage_internal]
4432586638098432,Tech,Internal,Pick Off
4436988979576832,Melee,Energy,Execute
4377928884289536,Tech,Elemental,Incinerate
4438028361662464,Melee,Energy,Basic Attack
4434278855213056,Melee,Energy,Crush
4379994763558912,Force,Kinetic,[flurry]
4375137155547136,Force,Kinetic,Comet Champion
4437431361208320,Melee,Energy,Rocket Punch
4436714101669888,Melee,Energy,Exploit Vulnerability
4377933179256832,Tech,Elemental,Plasma Probe
4422201407176704,Melee,Energy,Devour Force
4435545870565376,Force,Internal,Surging Wave
4380454325059584,Force,Kinetic,[laser_barrage_aoe]
4428566548709376,Melee,Energy,Devour
4438268879831040,God,God,Electric Discharge
4390049281998848,Force,Elemental,[exact_damage_force]
4434459243839488,Force,Internal,Force Suppression
4436761346310144,Force,Energy,Hateful Surge
4433883718221824,Tech,Elemental,Energized Grapple
4434493603577856,Force,Energy,Force Storm
4438032656629760,Tech,God,[deal_damage]
4435404136644608,Force,Energy,Shattering Wave
4416231402635264,Force,Elemental,Full Moon Blast
4436671151996928,Melee,Energy,Cleaving Strike
4437774958592000,Tech,Elemental,Thermal Grenade
4390178131017728,Tech,Elemental,[exact_damage_ranged]
4425126279905280,Tech,Kinetic,Crimson Lightning
4391200333234176,Tech,Internal,Sanitizing Fire
4385140134379520,Tech,God,The Safety Screen
4436705511735296,Melee,Energy,Dual Saber Attack
4433905193058304,Ranged,Energy,Full Auto Combo
4436555187879936,Force,Internal,Force Storm
4436718396637184,Force,Elemental,Fury of Revan
4438011181793280,Tech,Elemental,Flame Sweep
4432620997836800,Tech,Kinetic,Target Analyzer
4438019771727872,Melee,Energy,Cannon Shot
4436666857029632,Melee,Energy,Strike
4428119872110592,God,God,Implosion of Souls
4433780639006720,Ranged,Energy,Flechette Cannon
4436662562062336,Melee,Energy,Obliterate
4390246850494464,God,God,[passive_checkpoint]
4432182911172608,Force,Elemental,Songbirds Salvo
4433892308156416,Ranged,Energy,Full Auto
4390053576966144,Force,Elemental,[exact_damage_aoe]
4436817180884992,Melee,Energy,Tenebrae's Wrath
4377787150368768,Force,Kinetic,Killzone
4438509397999616,Tech,Kinetic,Spiteful Blast
4433849358483456,Tech,Elemental,Restrain Partner
4433888013189120,Tech,Kinetic,[shockwave_cone]
4434330394820608,Force,Kinetic,Soul Trap
4381218829238272,Tech,Elemental,Electrical Overload
4436778526179328,Force,Elemental,[passive]
4381708455510016,Tech,Elemental,[dying_light_aoe]
4434785661353984,Melee,Energy,Master Strike
4384401400004608,Tech,Elemental,Flying Fortress
4438419203686400,Tech,Elemental,Flamethrower
4436993274544128,Melee,Energy,Execute
4386879596134400,Melee,Energy,Melee Attack
4433922372927488,God,God,Escape
4433879423254528,Tech,Elemental,Thermal Grenade
4429893693603840,God,God,Spiteful Horde
4436997569511424,Melee,Energy,Basic Attack
4426294511009792,Force,Kinetic,Violent Swings
4436984684609536,Force,Kinetic,[dash]
4389452281544704,Melee,Energy,High-Energy Cleaning Solution
4390839555981312,Tech,God,[passive_friendly]
4381510887014400,Force,Kinetic,[laser_barrage_control_room_aoe]
4433857948418048,Tech,Kinetic,Uppercut
4426487784538112,Force,Kinetic,Violent Swings
4426483489570816,Force,Kinetic,Violent Swings
4422197112209408,Melee,Energy,Drain Life
4437916692512768,Force,Kinetic,[aoe_cylinder_from_caster]
4437418476306432,Melee,Energy,Quick Shot
4437826498199552,God,God,[passive]
4435442791350272,Force,Kinetic,Soul Trap
4390040692064256,Melee,Energy,[exact_damage_melee]
4437740598853632,Force,Kinetic,[demo_line_aoe]
4433772049072128,Ranged,Energy,Flechette Cannon
4428291670802432,Melee,Energy,Coordinated Strike
4383039895371776,Tech,Elemental,Anti-Theft Device
4131436416205214,Tech,God,Escape Velocity
4127107089170719,Tech,Energy,Imminent Organ Failure
4351510540452108,Tech,God,Literally On Fire
4256733497131286,Tech,Kinetic,Knocked Through Tank
4131754243784964,Tech,Kinetic,Explosive Probe (Tech)
4144987038023980,Tech,Elemental,Burning
4177581544833294,Force,Kinetic,Wither
4165181974249733,Tech,Energy,Stun Cable
4282421696528678,Tech,Elemental,Burning
4277744477143302,Force,Kinetic,Crushed
4149080141857126,Tech,Elemental,Burning
4121399077634324,Tech,Internal,Poisoned
4152378676740364,Tech,Elemental,Burning
4284023719330084,Tech,Energy,Burning
4160693733425473,Force,Elemental,Charged
4132282524762394,Tech,Elemental,Burning
4258687707250948,Tech,God,Electrocuted
4259362017116422,Tech,God,Rampant Mutation
4259362017116418,Force,Elemental,Rampant Mutation
4302797021380876,Force,Internal,Bleeding (Cauterized Coronary)
4302797021380884,Force,Elemental,Burning (Cauterized Coronary)
4201517397573892,Tech,Kinetic,Staggered
4180931619324160,Tech,Elemental,Powered Conduit Ring
4201976959074562,Tech,Internal,Reft (Physical)
4121347538026755,Force,Internal,Bleed
4287004426633481,Force,Internal,Bleeding (Physical)
4329872495214890,Force,Kinetic,Stunned
4230435412377942,Force,God,Psionic Link
4273432329978112,God,God,Impact Stun
4321780776829242,Tech,Elemental,Burning
4126239505776909,Tech,Internal,Poisoned
4122601668477204,Tech,Elemental,Burning
4305644584698134,Force,Internal,Bleeding (Deadly Saber)
4322399252119847,Tech,Elemental,Burning (Priming Shot)
4322399252119861,Tech,Elemental,Burning (Vortex Bolt)
4343547671085322,Tech,Elemental,Firefall
4343547671085328,Tech,Elemental,Ionfall
4250106362593556,Tech,Internal,Red Venom
4381068505383168,Force,God,Hypergolic Regeneration
4211606275752206,Force,Internal,Screams of the Hive
4125565195911426,Tech,Elemental,Welding Torch
4293451172544794,Force,Energy,Stunned
4160689438458164,Force,Elemental,Knockdown
4121407667568900,Force,Kinetic,Stunned
4136727815913754,Force,Kinetic,Thrown
4186751300010272,God,God,Ball Carrier
4143488094437640,Force,Energy,Stunned
4121394782667022,Force,Kinetic,Stunned
4127296067731733,Force,Internal,Escape Velocity
4237242935542019,Tech,Elemental,Smouldering Shrapnel
4276159634211116,Tech,Elemental,Burning
4122180761682214,Force,Internal,Poisoned
4122180761682180,Force,Internal,Poisoned
4250097772658972,Force,Elemental,Ruinous Corrosion
4275025762844935,Force,Internal,Knockdown
4178006746595626,Tech,Internal,Residual Burn
4333235454607664,Force,Elemental,Ruinous Corrosion
4127261707993389,Force,Kinetic,Escape Velocity
4268458757849388,Force,Internal,Venom of Hissyphis (Any)
4127111384137992,Tech,God,Precision
4166895666200909,Tech,Kinetic,Knocked Back
4276322842968357,Tech,Elemental,Freezing (Tech)
4145326340440332,Force,Internal,Bleeding (Physical)
4390861030818076,Tech,Internal,Organic Purge
4250338290827520,Force,Internal,Blistering Cold
4214788846518572,Tech,Elemental,Burning
4250291046187284,Force,Elemental,Hypothermia
4321776481861908,Tech,Elemental,Burning
4355925766832402,Melee,Energy,Head Trauma
4311034768654612,Tech,Elemental,Burning
4239089771479304,Tech,Internal,Bleeding
4250097772659032,Force,Elemental,Chemical Burn
4122322495602952,Force,Kinetic,Stunned
4256733497131334,Tech,Kinetic,Hand of Titax
4246219417190678,Force,Kinetic,Adrenal Reaction
4144656325542168,Tech,Kinetic,Gravitational Anomaly: Reduced Gravity
4216352214614279,Tech,Elemental,Incendiary Round
4377933179257160,Tech,Elemental,Burning
4250669003309315,Force,Kinetic,Dismember
4250093477691686,Force,Internal,Festering Wound
4250093477691656,Force,Internal,Festering Wound
4335670701064480,Force,Internal,Reaper's Claw
4168124026847510,Tech,Energy,Power Slam (Shockwave)
4152992857063701,Force,Kinetic,Impact Stumble
4132269639860544,Force,Internal,Escape Velocity
4127077024399621,Tech,Kinetic,Stasis
4128661867331847,Force,Kinetic,Crushed (Force)
4127253118058806,Tech,God,Escape Velocity
4311107783098672,Tech,Internal,Venomous Bile
4337015025828114,Tech,Elemental,Firestorm
4161531252048149,Tech,Internal,Residual Plasma
4281524048363783,Force,Kinetic,Stormwatch
4281524048363780,Force,Energy,Stormwatch
4129426371510539,Tech,Internal,Poisoned
4185239471522231,Force,Elemental,Healing Training Secondary Target
4142766539931915,Force,Kinetic,"Crippled, movement speed reduced by 80%."
4186759889944932,God,God,Ball Carrier
4124727677288713,Tech,Internal,Poisoned (Physical)
4131432121237822,Force,Kinetic,Escape Velocity
4205846724608272,Tech,Internal,Perforated Vitals
4377928884289850,Tech,Elemental,Ignite
4131432121237834,Force,Kinetic,Escape Velocity
4243943084523789,Force,God,Target Lock
4276155339243806,Tech,Elemental,Burning
4281687257121092,God,God,Unhealthy Snacking
4200310511763756,Tech,Internal,Toxic Pheromone Coating (Physical)
4201667721429256,Tech,Internal,Caustic Acid
4232754694717756,Tech,Internal,Toxic Pheromone Coating (Physical)
4120763422474503,Tech,Internal,Poisoned
4250600283832620,Tech,God,Corrosive Rain
4282464646201622,Tech,Elemental,Burning
4438015476760852,Tech,Elemental,Burning
4428407634919686,Force,Elemental,Grasping Darkness
4439097808519168,Force,Kinetic,Left-Handed Swipe
4437001864479029,Force,Kinetic,Stunned
4439368391459096,Tech,Internal,Poisoned (Tech)
4438011181793580,Tech,Elemental,Burning
4441116443148563,Tech,Kinetic,Sticky Grenade (Tech)
4428566548709672,Force,Internal,Savage Claws
4441185162625024,Tech,Internal,Pick Off
4422493464953090,Force,Internal,Deadly Focus
4439110693421056,Force,Kinetic,Slam
4439102103486464,Force,Kinetic,Right-Handed Swipe
4422957321420800,God,God,[aoedeath]
4439093513551872,Melee,Energy,Attack
4428450584592384,Ranged,Energy,Ranged Attack
4444698445873409,God,God,[custom_dot_debuff]
4444702740840706,God,God,[custom_dot_debuff_area]
3954230360539400,Tech,Elemental,Burning (Tech)
4447498764550144,Force,Internal,Unnatural Energies
4453421524451328,Melee,Energy,Basic Attack
4457158145998848,Tech,Kinetic,Cryo Grenade
4451944055701504,Tech,Elemental,Electro Knife
4454714309607424,Melee,Energy,Basic Attack
4447477289713664,Tech,Energy,Grenade Toss
4453219660988416,Tech,Elemental,Inevitable End
4453520308699136,Melee,Energy,Basic Attack
4447485879648256,Tech,Elemental,Incendiary Cyclone
4449165211860992,Tech,Elemental,Demolition Sequence
4456380756918272,Tech,Internal,Quaking Blows
4453516013731840,Melee,Energy,Basic Attack
4453524603666432,Melee,Energy,Basic Attack
4451110832046080,Melee,Energy,Basic Attack
4454701424705536,Melee,Energy,Basic Attack
4455195345944576,Tech,Kinetic,Thermal Destroyer
4451935465766912,Ranged,Energy,Deadeye Shot
4451879631192064,Force,Kinetic,Anti-Personnel Detonator
4453198186151936,Force,Internal,Force Devastation
4450183119110144,Tech,Kinetic,Slam
4453193891184640,Tech,Elemental,Quake Generator
4451097947144192,Melee,Energy,Melee attack
4453533193601024,Melee,Energy,Basic Attack
4447490174615552,Melee,Energy,Crushing Leap
4451248270999552,Force,Elemental,[test_ability]
4454705719672832,Melee,Energy,Basic Attack
4447567484026880,Force,Elemental,Napalm Spray
4447554599124992,Tech,Kinetic,Severing Shot
4448456542257152,Tech,Elemental,Heat Beam
4447494469582848,Melee,Energy,Skull Slam
4447460109844480,Tech,Internal,Quaking Blows
4451158076686336,Force,Internal,Forcequake
4453417229484032,Melee,Energy,Melee Attack
4447571778994176,Force,Internal,Force Blast
4453211071053824,God,God,Behavioral Adjustment Beam
4457355714494464,Tech,Elemental,Electro-Launcher
4460302062059520,Tech,Kinetic,Overdrive Rocket Salvo
4447554599125249,Tech,Internal,Bleeding
4449796572053768,Tech,Elemental,Napalm Pool
4460302062060032,Force,Elemental,Burning Shrapnel
4306151390839057,Tech,Internal,Red Venom Cloud
4306151390839135,Tech,Internal,Red Venom Cloud
4468763147632640,Force,Kinetic,Unstable Focus
4456299152539648,Force,Kinetic,Blade Burst
4453606208045056,Force,Elemental,Burning Barrage
4458038614294528,Force,Internal,Unnatural Energies
4465387303337984,Force,Kinetic,Threatening Focus
4453644862750720,Force,Elemental,Burning Focus
4460323536896000,Tech,Energy,Aged Wiring
4411562773184512,Ranged,Energy,Full Auto
4453958395363328,Force,Elemental,Burning Offense
4460207572779008,God,God,Electrified Surface
4456307742474240,Force,Kinetic,Kinetic Barrage
4465232684515328,Force,Kinetic,Kinetic Barrage
4159375178465570,Force,Internal,Escape Velocity
4203879629586721,Force,God,Psionic Link
4205846724608276,Tech,Internal,Perforated Vitals
4246197942354198,Force,Kinetic,Unreasonable Aggression
4138295478976793,Tech,Elemental,Burning
4134146540568844,Tech,Elemental,Burning
4136714931011840,Tech,Elemental,Electro-Magnetic Charge
4145334930374964,Force,Internal,Rend
4151257690276112,Tech,Elemental,Burning (Physical)
4268334203797806,Tech,Elemental,Burning
4337861134385425,Tech,Kinetic,Stunned
4284917072527621,Force,Kinetic,Crushed
4283924935082253,Tech,Internal,Slowed
4285694461608254,Tech,Elemental,Burning
4304162820981024,Tech,Elemental,Burning
4366474206511412,Tech,Elemental,Burning
4304046856864044,Tech,Elemental,Burning
4268699276017986,Tech,Elemental,Burning
4282460351234322,Tech,Elemental,Burning
4279290665369928,Tech,Elemental,Burning
4277748772110620,Force,Energy,Slowed
4167587155935490,Tech,Energy,Shell Shocked
4159138955264258,God,God,Lifeforce Siphoned
4156927047106822,Force,Kinetic,Crushed
4174386089165081,Force,Internal,Mass Affliction (Any)
4438419203686678,Tech,Elemental,Burning
4438024066695443,Tech,Kinetic,Sticky Grenade (Tech)
4117413347983633,Force,Internal,Acid Burn
4124796396765449,Tech,Internal,Poisoned (Physical)
4123799964352780,Tech,Elemental,Burning (Tech)
4126243800744205,Tech,Internal,Poisoned (Physical)
4308285989585169,Tech,Internal,Exploited Weakness (Lethal Shot)
4308285989585170,Tech,Internal,Exploited Weakness (Dirty Blast)
4263858847875328,Force,Energy,Burning Bolts
4263858847875334,Force,Kinetic,Crushing Breach
2816351789908324,Force,Elemental,Healing Training Secondary Target
4250600283832602,Tech,God,Corrosive Rain
4250561629126932,Force,Internal,Savage Claws
4282387336790277,Tech,Internal,Toxic Cloud
4385986242937128,Tech,Internal,Critical Injury
4274974223237457,Tech,Elemental,Firestorm
4305240857772294,Tech,Internal,Extraordinary Corrosion
4310493602775316,Tech,Internal,Caustic Fumes
4308741256118684,Force,Elemental,Burning Shrapnel
4256733497131287,Tech,Internal,Knocked Senseless
4408891303526708,Tech,God,Golden Delicious
4250106362593570,Tech,Internal,Red Venom
4311124962967854,Tech,Internal,Venomous Bile
4300675307536642,Tech,Internal,INVINCIBLE!
4302273035370762,Tech,Internal,Organic Purge
4226763215339788,God,God,Codex Feedback Blast
4168751092072717,Tech,Internal,Extreme Radiation
4180901554553140,Tech,Elemental,Plasma Vent
4127115679105296,Tech,God,Precision
4127107089170730,Tech,Energy,Organic Purge
4127167218712836,Tech,Energy,Atrophy
4132797920837942,Tech,Elemental,Neutronic Decay
4144656325542176,Force,Kinetic,Escape Velocity
4120857911755022,Tech,Elemental,Crippled
4142809489604875,Force,Internal,Blinding Toxin (Any)
4142770834899211,Tech,Internal,Crippling Toxin
4196479400935694,God,God,Toxified
4199494467977494,Tech,Elemental,Radiation Burns
4219238432637209,Force,Kinetic,Adrenal Reaction
4184354708259124,God,God,Ball Carrier
4183890851791136,God,God,Ball Carrier
4183890851791150,God,God,Ball Carrier
4186751300010286,God,God,Ball Carrier
4472375215128576,Tech,Internal,Corrosive Dart
4293605791367426,Tech,Kinetic,Stunned.
4474853411258368,Tech,Kinetic,Crippling Throw
4476837686149120,Tech,Internal,Winnow
4491234416525312,Tech,Elemental,Jugular
4499609602752512,Tech,Elemental,Heat Chain
4502504410710016,Tech,Elemental,Mandalorian Warhead
4502547360382976,Tech,Elemental,Whistling Birds
4502852303060992,Tech,Elemental,Heavy Flamethrower
4503015511818240,Tech,Kinetic,Extraction Plan
4503213080313856,Tech,Elemental,Payday
4504978311872512,Tech,Kinetic,Rising Phoenix
4583833911427072,Force,Elemental,Executioner Orbital Strike
4516170996645888,Melee,Energy,Pneumatic Punch
4516166701678592,Tech,Elemental,Plasma Orb
4516162406711296,Tech,Elemental,Cyclonic Snare
4516153816776704,Tech,Elemental,Demolition Sequence
4515964838215680,Tech,Elemental,[staged_missile_burst]
4498050529624064,Tech,Kinetic,Thermal Deployer
4524455988559872,Melee,Energy,Power Punch
4524421628821504,Tech,Energy,Shock Whip
4543014542245888,Tech,Kinetic,Mortar Volley
4593454638170112,Tech,Energy,[reposition]
4563063449583616,Tech,Elemental,Missile Impact
4574028501090304,Tech,Energy,Charge Burst
4571271132086272,Melee,Energy,Basic Attack
4578735785246720,Melee,Energy,Basic Attack
4567908172693504,Tech,Energy,Perforation Shot
4571215297511424,Melee,Energy,Basic Attack
4578731490279424,Melee,Energy,Basic Attack
4565511580942336,Tech,Kinetic,Missile Assault
4573985551417344,Tech,Energy,Staggering Salvo
4571322671693824,Tech,Internal,Plasma Ray
4571211002544128,Ranged,Energy,Basic Attack
4578727195312128,Ranged,Energy,Basic Attack
4484667411529728,Force,Internal,Cacophonous Roar
4474780396814336,Force,Kinetic,Harrowing Bellow
4472761762185216,Melee,Energy,Basic Attack
4473509086494720,Force,Kinetic,Wild Rake
4473539151265792,Force,Kinetic,Feral Pounce
4473504791527424,Force,Kinetic,Corruption Manifested
4474161921523712,Force,Kinetic,Savage
4590791758446592,Tech,Energy,Electric Shield
4479878522994688,Tech,Energy,Unstable Core
4526994314231808,Tech,Energy,Terminus Protocol
4480372444233728,Force,Kinetic,Eradication Explosives
4547004566863872,Tech,Internal,Eradication Explosives
4482541402718208,Tech,Elemental,Obliteration Laser
4482537107750912,Ranged,Energy,Proximity Blasters
4482807690690560,Melee,Energy,Annihilation
4482811985657856,Melee,Energy,Annihilation
4482816280625152,Melee,Energy,Annihilation
4482786215854080,Melee,Energy,[cleaving_attack]
4482880705134592,Force,Energy,Coalesced Lightning
4482876410167296,Force,Energy,Force Pull
4542993067409408,Force,Internal,Unending Wrath
4498454256549888,Force,Elemental,Relentless Assault
4484040346304512,Tech,Energy,Relentless Assault
4490186444505088,Tech,Energy,Relentless Assault
4482824870559744,Force,Kinetic,[throw_object]
4547026041700352,Force,Kinetic,Telekinetic Barrage
4543787636359168,God,God,Eviscerating Force
4574075745730560,Tech,Kinetic,Mandalorian Armaments
4511695640723456,Tech,Kinetic,Veteran Ranger
4526466033254400,Force,Internal,Shifted Balance
4527239127367680,Force,Kinetic,Destructive Wave
4543937960214528,Force,Energy,Chained Cascade
4543955140083712,Force,Kinetic,Gloom Ward
4543830586032128,Force,Kinetic,Critical Augur
4525589859926016,Force,Energy,Power of the Force
4525594154893312,Force,Kinetic,Forceful Retribution
4470987940691968,Force,Kinetic,Kinetic Barrage
4584001415151616,Melee,Energy,Driving Lance
4470893451411456,Force,Kinetic,Kinetic Barrage
4470932106117120,Force,Kinetic,Unstable Focus
4575969826308096,Melee,Energy,Leaping Strike
4470068817690624,Force,Elemental,Burning Zen
4469708040437760,Force,Elemental,Burning Barrage
4469811119652864,Force,Energy,Force Fracture
4564334759903232,Melee,Energy,Leap
4470747422523392,Tech,Elemental,Blast Protocol: Mern
4471730970034176,Tech,Elemental,Disproportionate Intrusion Response
4483885727481856,Ranged,Energy,Primary Weaponry
4480204940509184,Tech,Elemental,Inferno Protocol
4480209235476480,Tech,Elemental,Overload Protocol
4469514766909440,Tech,Elemental,Modulation Laser
4471262818598912,Tech,Energy,Refraction Array
4471997258006528,Tech,Energy,Refraction Array
4471606415982592,Ranged,Energy,Scatter Shot
4484697476300800,Force,Elemental,Seed of Echoes
4490753380188160,Melee,Energy,Infesting Strike
4490392602935296,Force,Energy,Lightning
4481815553245184,Force,Internal,Nihrot Growth
4483172762910720,Force,Elemental,Blastwave
4483177057878016,Force,Elemental,Shockwave
4472551308787712,Melee,Energy,Devour
